order_id,order_date,customer_Name,city,region,product,category,quantity,unit_Price,discount_Percent,total_sales,profit,payment_method,sales_channel,sales_rep
ORD00191,27-10-2024,Natalie Daniels,Mobile,North,Mouse,Accessories,7,789,20,4418.4,937.23,UPI,Retail Store,Billy Owen
ORD00192,07-12-2025,Carol Nunez,Baltimore,West,Printer,Office Equipment,8,1795,5,13642,4150.4,Credit Card,Retail Store,Stacy Cervantes
ORD00193,17-03-2024,Mitchell Lawson,Fargo,West,Smartwatch,Wearables,7,1174,0,8218,2319.17,UPI,Online,Mary Wilson
ORD00194,09-05-2024,Jeanne Kane,Miami,East,Laptop,Electronics,3,1844,0,5532,2396.43,UPI,Retail Store,Courtney Montoya
ORD00195,14-01-2025,Shannon Cole,Mobile,North,Smartwatch,Wearables,1,678,15,576.3,140.34,Cash,Online,Anita Carter
ORD00196,27-10-2025,James Gray,Jackson,North,Camera,Electronics,6,1680,10,9072,2825.7,Credit Card,Online,Lisa Mooney
ORD00197,30-04-2024,Lisa Gardner,Spokane,East,Headphones,Accessories,9,1635,20,11772,2715.75,Net Banking,Online,Emily Kline
ORD00198,05-05-2024,Jerry Torres,Atlanta,North,Smartwatch,Wearables,5,2061,5,9789.75,3772.35,Net Banking,Online,Christian Stewart
ORD00199,27-12-2025,Anthony Castillo,Orlando,East,Headphones,Accessories,2,1359,10,2446.2,907.18,UPI,Online,Vanessa Gomez
ORD00200,04-05-2024,Nicholas Johnson,Charlotte,South,Keyboard,Accessories,6,2133,5,12158.1,1967.28,Debit Card,Retail Store,Kristin Lewis
ORD00201,12-01-2025,Melissa Garcia,Knoxville,South,Laptop,Electronics,6,2319,20,11131.2,1852.62,Cash,Online,Kristin Ellison
ORD00202,22-06-2025,Sharon Bailey,Raleigh,West,Mouse,Accessories,5,1680,15,7140,1657.35,Cash,Online,Anna Miller
ORD00203,22-04-2025,Joe Johnson,Richmond,East,Keyboard,Accessories,6,353,15,1800.3,275.28,Debit Card,Online,Emily Walton
ORD00204,07-05-2024,Mr. Seth Bridges,Fresno,East,Keyboard,Accessories,7,2109,0,14763,4731.16,Debit Card,Online,Caitlin Roberson
ORD00205,17-10-2024,Laura Keith,Jacksonville,East,Tablet,Electronics,4,1467,20,4694.4,226,Debit Card,Retail Store,Anthony Roberts
ORD00206,29-05-2025,Robert Morales,Oakland,South,Keyboard,Accessories,5,2235,0,11175,3238,Debit Card,Retail Store,Christine Craig
ORD00207,16-02-2024,Michele Wilson,Long Beach,East,Smartwatch,Wearables,1,166,0,166,35.34,Debit Card,Retail Store,Christine Marshall
ORD00208,23-10-2024,Anthony Wong,Chattanooga,East,Smartwatch,Wearables,1,2089,20,1671.2,187.01,Net Banking,Online,Sandra Quinn
ORD00209,06-12-2025,Ronald Lopez,Honolulu,West,Smartphone,Electronics,5,1907,0,9535,4147.95,Net Banking,Retail Store,Theresa Herring
ORD00210,27-05-2024,Rebecca Reynolds,Albuquerque,East,Headphones,Accessories,4,1443,20,4617.6,991.96,UPI,Retail Store,Brenda Howell
ORD00211,18-04-2024,Kevin Obrien,Tampa,West,Keyboard,Accessories,6,2159,20,10363.2,2205.06,Credit Card,Retail Store,Melissa Rice
ORD00212,21-02-2024,Dr. Tina Morgan,Pittsburgh,West,Headphones,Accessories,4,627,0,2508,946.64,Cash,Retail Store,Daniel Johnson
ORD00213,16-11-2024,John Hendricks,Los Angeles,South,Monitor,Electronics,3,1391,20,3338.4,845.22,Net Banking,Retail Store,Ryan Acosta
ORD00214,02-04-2024,Joel Reid,Corpus Christi,West,Headphones,Accessories,5,2087,0,10435,2229.85,Debit Card,Online,Tracy Walsh
ORD00215,15-10-2024,Shelby Baker,Reno,West,Smartwatch,Wearables,6,249,0,1494,487.44,UPI,Online,Jennifer Flores
ORD00216,09-01-2025,Lauren Page,Los Angeles,East,Mouse,Accessories,7,598,10,3767.4,665.7,Credit Card,Retail Store,Heather Stokes
ORD00217,06-01-2025,Robert Mccullough,Long Beach,North,Laptop,Electronics,10,2351,5,22334.5,6152.4,Net Banking,Retail Store,Kathryn Reynolds
ORD00218,09-04-2024,Kimberly Thompson,Detroit,East,Camera,Electronics,5,536,5,2546,808.1,Cash,Retail Store,Travis Perez
ORD00219,27-05-2025,Jamie Jennings,San Diego,North,Keyboard,Accessories,4,2135,15,7259,2476.04,Debit Card,Retail Store,Taylor Alvarez
ORD00220,12-09-2025,Michele Scott,San Francisco,South,Headphones,Accessories,9,1921,5,16424.55,3055.23,UPI,Retail Store,David West
ORD00221,10-12-2024,Justin Jones,Fargo,West,Keyboard,Accessories,7,1275,20,7140,1099.28,Cash,Retail Store,Miss Shelly Lewis
ORD00222,20-11-2025,Jennifer Garcia,Denver,West,Headphones,Accessories,1,1558,10,1402.2,502.61,Cash,Retail Store,Donna Carter
ORD00223,02-11-2025,Wanda Wilson,Seattle,South,Laptop,Electronics,10,1993,10,17937,3074.7,Credit Card,Retail Store,Franklin Vaughn
ORD00224,28-11-2025,George Cox,Houston,North,Keyboard,Accessories,9,1607,5,13739.85,4909.5,Debit Card,Online,Casey Holloway
ORD00225,26-02-2025,Darren Coleman,San Jose,West,Headphones,Accessories,6,1765,5,10060.5,2407.92,Cash,Retail Store,Jessica Schneider
ORD00226,28-07-2025,Martha Perez,Dallas,West,Laptop,Electronics,3,2174,5,6195.9,2078.82,Cash,Retail Store,Jeffrey Ramirez
ORD00227,16-12-2024,Amy Reynolds,Sacramento,East,Tablet,Electronics,3,1932,20,4636.8,657.45,Cash,Retail Store,Mark Davis MD
ORD00228,01-11-2024,Mr. Manuel Perez,Seattle,East,Monitor,Electronics,4,1192,20,3814.4,923.96,UPI,Online,Thomas Tapia
ORD00229,27-07-2025,James Washington,Austin,East,Headphones,Accessories,6,2015,10,10881,1409.4,UPI,Online,Marie Peck
ORD00230,19-12-2024,Alicia Jones,San Antonio,South,Smartwatch,Wearables,9,1605,15,12278.25,886.14,UPI,Online,Connie Hughes
ORD00231,02-11-2025,Kimberly Smith,Hartford,West,Printer,Office Equipment,2,1468,15,2495.6,692.58,Debit Card,Online,Cindy Harvey
ORD00232,20-05-2024,Anna Maldonado,Fort Worth,South,Camera,Electronics,5,2352,10,10584,3794.85,Debit Card,Online,Kimberly Perry
ORD00233,12-04-2024,Matthew Miller,Savannah,West,Camera,Electronics,4,1003,0,4012,1390.84,Credit Card,Online,Ross Hobbs
ORD00234,30-10-2025,Christopher Foster,Portland,West,Laptop,Electronics,9,696,15,5324.4,414.9,Net Banking,Online,Tracy Singh
ORD00235,01-04-2024,Laura Johnston,New Orleans,South,Printer,Office Equipment,6,1219,0,7314,2098.56,Cash,Online,Monica Evans
ORD00236,10-02-2025,Wesley Anderson,Charleston,South,Keyboard,Accessories,7,770,0,5390,1363.74,UPI,Online,Melissa Zimmerman
ORD00237,19-04-2024,Carmen Moore,New York,East,Laptop,Electronics,5,2376,20,9504,212.5,UPI,Retail Store,Tammy Thompson
ORD00238,31-05-2025,Anthony Wright,Las Vegas,South,Camera,Electronics,9,2073,5,17724.15,5279.85,Credit Card,Retail Store,Marvin Berry
ORD00239,15-01-2024,Brian Jenkins,Nashville,East,Keyboard,Accessories,8,1103,5,8382.8,1904.64,Cash,Online,Julia Webster
ORD00240,11-06-2025,Adam Ritter,Minneapolis,West,Keyboard,Accessories,10,1710,15,14535,3728.1,Credit Card,Online,Kathryn Hubbard
ORD00241,07-01-2024,Kayla Johnson,Phoenix,South,Keyboard,Accessories,8,1375,5,10450,3682.88,Net Banking,Retail Store,Robert Clayton
ORD00242,12-01-2024,Samuel Vargas,Tucson,East,Tablet,Electronics,5,2435,20,9740,2247.65,Debit Card,Online,Robert Nelson
ORD00243,19-02-2025,Brent Bradley,Boston,East,Mouse,Accessories,8,1306,5,9925.6,2387.2,Credit Card,Retail Store,Tyler Harrell
ORD00244,16-05-2024,Amber Watts,Philadelphia,West,Tablet,Electronics,10,954,5,9063,2675.5,Cash,Retail Store,Madison Wong
ORD00245,11-11-2025,Kevin Mckenzie,Memphis,South,Smartphone,Electronics,9,1978,20,14241.6,776.16,Cash,Online,Steven Smith
ORD00246,20-03-2024,Jesse Russo,Birmingham,North,Camera,Electronics,8,2213,10,15933.6,2136.64,Credit Card,Online,Rhonda Simpson
ORD00247,01-12-2024,Penny Martinez,Oklahoma City,West,Smartwatch,Wearables,9,663,5,5668.65,1112.13,Credit Card,Online,Trevor Douglas
ORD00248,01-04-2025,Amy Ramirez,Tulsa,West,Smartwatch,Wearables,8,422,20,2700.8,161.44,Debit Card,Retail Store,Cody Henderson
ORD00249,18-04-2025,Deborah Clark,Denver,East,Headphones,Accessories,10,286,20,2288,234,Credit Card,Retail Store,Sean Mueller
ORD00250,15-03-2024,Yolanda Valentine MD,Milwaukee,East,Printer,Office Equipment,1,942,20,753.6,224.83,Credit Card,Online,James Benson
ORD00251,22-02-2025,Kayla Martinez,Cleveland,South,Mouse,Accessories,8,179,10,1288.8,436.8,Net Banking,Retail Store,Gregory Whitehead
ORD00252,23-03-2024,Gary Wood,Washington,South,Smartphone,Electronics,8,1596,15,10852.8,1651.12,UPI,Online,Sarah Cruz
ORD00253,10-05-2024,Mrs. Jo Sanders,Louisville,South,Keyboard,Accessories,9,1659,20,11944.8,1015.83,Credit Card,Online,Christopher Jordan
ORD00254,28-06-2025,Ann Martin,Salt Lake City,South,Printer,Office Equipment,8,2280,15,15504,3742.48,Debit Card,Retail Store,Miss Ashley Bell
ORD00255,25-04-2024,Miranda King,Baltimore,West,Tablet,Electronics,3,1179,5,3360.15,1386.3,Cash,Online,Michael Stewart
ORD00256,31-08-2025,Thomas Duncan,Boise,North,Monitor,Electronics,4,325,0,1300,574.08,Debit Card,Online,Yvette Martinez
ORD00257,10-08-2024,Crystal Sanchez,Little Rock,North,Smartphone,Electronics,8,1009,20,6457.6,495.68,Debit Card,Retail Store,Cody Rodriguez
ORD00258,04-09-2025,Jason Wilson,Baton Rouge,East,Monitor,Electronics,10,1356,20,10848,771.1,Debit Card,Retail Store,Linda Ortega
ORD00259,03-11-2024,Brandon Gibson,Columbus,South,Keyboard,Accessories,9,955,15,7305.75,1987.29,Net Banking,Retail Store,Katherine Daniels
ORD00260,22-11-2024,Christine Johnson,Tucson,West,Laptop,Electronics,6,1611,20,7732.8,733.86,Debit Card,Retail Store,Joshua Jenkins
ORD00261,03-09-2024,Sarah Brown,Spokane,East,Smartphone,Electronics,3,2253,15,5745.15,592.53,Debit Card,Retail Store,Rebecca Harper
ORD00262,24-07-2025,Gregory Riley,Mobile,West,Laptop,Electronics,9,1740,15,13311,2623.05,Debit Card,Retail Store,Connie White
ORD00263,14-01-2025,Roberto Maddox,Jackson,South,Monitor,Electronics,6,373,15,1902.3,619.68,Credit Card,Retail Store,Marcus Owen
ORD00264,11-07-2024,Jessica Fuller,Atlanta,South,Smartphone,Electronics,10,211,0,2110,525,Net Banking,Online,Charles Gonzalez
ORD00265,13-07-2024,Philip Smith,Fresno,North,Tablet,Electronics,5,112,5,532,89.3,Net Banking,Online,Anita Brooks
ORD00266,19-07-2025,Jessica Bernard,Knoxville,East,Smartwatch,Wearables,4,1674,5,6361.2,2140,Net Banking,Retail Store,Aaron Jones
ORD00267,03-01-2025,Robert Wolfe,Oakland,West,Camera,Electronics,6,1313,10,7090.2,1747.32,Net Banking,Online,Jacqueline Lyons
ORD00268,16-11-2024,Kelly Hart,Orlando,South,Headphones,Accessories,6,882,10,4762.8,1304.58,Debit Card,Online,Stefanie Anderson
ORD00269,03-03-2025,Brenda Green,Chattanooga,South,Printer,Office Equipment,9,2442,20,17582.4,3872.61,UPI,Online,Philip Poole III
ORD00270,17-07-2025,David Burgess,Indianapolis,East,Smartphone,Electronics,10,1056,15,8976,1439.8,UPI,Retail Store,Alyssa Mason
ORD00271,22-06-2024,Oscar Hughes,Cincinnati,West,Headphones,Accessories,8,739,10,5320.8,1862.32,Debit Card,Online,Becky Rodriguez
ORD00272,07-01-2024,Karina Reynolds,St. Louis,South,Camera,Electronics,1,354,0,354,122.8,Credit Card,Online,Sarah Hughes
ORD00273,17-01-2025,Ian Rice,Kansas City,West,Laptop,Electronics,4,2121,15,7211.4,2417,Net Banking,Online,Francis Schaefer
ORD00274,13-01-2024,Susan Lambert,Charlotte,East,Laptop,Electronics,9,2309,15,17663.85,6147.36,Cash,Retail Store,Michael Sandoval
ORD00275,19-04-2024,Teresa Diaz,Long Beach,South,Laptop,Electronics,9,1813,5,15501.15,2781.81,Debit Card,Online,Angela Duncan
ORD00276,30-09-2024,Eric Thomas,Raleigh,North,Smartwatch,Wearables,9,1083,10,8772.3,1474.38,UPI,Retail Store,Emily Jordan
ORD00277,03-11-2024,Mary Olsen PhD,Austin,North,Headphones,Accessories,10,1046,5,9937,2395.2,Credit Card,Online,Kathleen Farley
ORD00278,02-05-2025,Joshua Shaw,Honolulu,North,Smartphone,Electronics,7,1594,20,8926.4,2632.98,Debit Card,Online,David Mcdaniel
ORD00279,07-04-2024,Nichole Carpenter,Omaha,North,Headphones,Accessories,7,1406,20,7873.6,258.86,Debit Card,Online,Emily Schwartz
ORD00280,17-03-2024,Eric Ferguson,Des Moines,East,Smartwatch,Wearables,8,1160,0,9280,2588.16,Cash,Online,Tricia Jones
ORD00281,24-08-2025,Miranda Brown,Albuquerque,West,Keyboard,Accessories,6,114,5,649.8,248.94,Credit Card,Retail Store,Gwendolyn Mccoy
ORD00282,02-02-2025,Justin Sanchez,Sacramento,East,Keyboard,Accessories,10,1034,20,8272,834.9,Net Banking,Online,Zachary Hicks
ORD00283,10-04-2024,Melissa Williams,Corpus Christi,North,Mouse,Accessories,9,1466,0,13194,4495.59,UPI,Retail Store,Robert Johnson
ORD00284,17-05-2025,Sheila Rodriguez,Lubbock,West,Tablet,Electronics,1,1169,15,993.65,284.03,Net Banking,Online,Joshua King
ORD00285,29-10-2024,Katrina Harrison,Jacksonville,North,Smartwatch,Wearables,7,401,20,2245.6,141.68,Credit Card,Retail Store,Richard Peterson
ORD00286,20-11-2024,Marissa Thomas,Grand Rapids,North,Keyboard,Accessories,7,681,15,4051.95,1000.23,Credit Card,Retail Store,Robert Williams
ORD00287,15-05-2024,Yolanda Ashley MD,Houston,West,Headphones,Accessories,6,1154,0,6924,2964.66,Net Banking,Retail Store,Olivia Beck
ORD00288,21-07-2025,Anthony Brooks,Tampa,East,Mouse,Accessories,1,417,10,375.3,136.25,Net Banking,Online,Jeffrey Ramos
ORD00289,26-07-2025,Karen Gibson,Reno,South,Printer,Office Equipment,7,1638,0,11466,2564.94,Cash,Online,Matthew Bowers
ORD00290,04-11-2024,Bianca Ortiz,Toledo,South,Smartphone,Electronics,3,618,10,1668.6,524.49,Credit Card,Online,Michael Kennedy
ORD00291,10-05-2025,Lisa Yu,Pittsburgh,East,Smartphone,Electronics,5,1774,10,7983,1368.95,UPI,Online,Brittney Chang
ORD00292,19-04-2024,Lori Davis,Los Angeles,North,Headphones,Accessories,10,850,15,7225,2262.1,Net Banking,Retail Store,Daniel Monroe
ORD00293,08-12-2024,Brian Valdez,Buffalo,South,Smartwatch,Wearables,7,1399,15,8324.05,1883.63,UPI,Retail Store,Stacey Livingston
ORD00294,30-06-2024,Glen Brooks,San Diego,East,Smartwatch,Wearables,4,2012,10,7243.2,876.08,UPI,Retail Store,Scott Webb
ORD00295,14-10-2024,Russell Simon,Dallas,West,Smartwatch,Wearables,4,1384,15,4705.6,530.76,UPI,Online,Kevin Fleming
ORD00296,03-07-2024,Jessica Simmons,Akron,North,Smartwatch,Wearables,4,2475,20,7920,787.76,Net Banking,Online,Brittany Duran
ORD00297,20-11-2025,Jade Baird,Los Angeles,East,Headphones,Accessories,5,333,15,1415.25,291.65,Debit Card,Retail Store,Cynthia Thompson
ORD00298,04-04-2025,Patrick Rodriguez,San Francisco,West,Keyboard,Accessories,7,1594,0,11158,2257.57,Cash,Retail Store,Anna Romero
ORD00299,07-02-2024,Teresa Jones,Austin,East,Camera,Electronics,9,1763,20,12693.6,830.16,Cash,Online,Amy Mcclain
ORD00300,,Charles Livingston,San Antonio,West,Mouse,Accessories,4,1504,5,5715.2,1484.92,UPI,Retail Store,Joseph Hughes
ORD00301,15-08-2024,Dennis Cross,San Jose,South,Mouse,Accessories,1,453,10,407.7,100.72,Net Banking,Retail Store,Melissa Bernard
ORD00302,03-06-2024,Brandon Jones,Dayton,North,Smartphone,Electronics,8,2460,20,15744,3222.8,Net Banking,Online,Carol Davis
ORD00303,25-05-2024,Katherine Webb,Providence,East,Printer,Office Equipment,7,401,0,2807,1018.71,Net Banking,Online,Krystal Garcia
ORD00304,09-04-2024,Michael Arnold,Sacramento,West,Camera,Electronics,8,1476,15,10036.8,2248.96,UPI,Online,Michele Brown
ORD00305,17-12-2024,Nicholas Dillon,Fort Worth,South,Printer,Office Equipment,1,521,0,521,150.05,Debit Card,Online,David Walker
ORD00306,12-03-2025,Kristin Horn,New Orleans,South,Camera,Electronics,3,1405,20,3372,43.77,Net Banking,Online,Jessica Mccarty
ORD00307,20-09-2025,Jennifer Cervantes,Tucson,West,Keyboard,Accessories,7,1670,0,11690,2679.67,Cash,Retail Store,Angela Sampson
ORD00308,12-10-2024,Emily Sandoval,Seattle,North,Smartphone,Electronics,1,929,5,882.55,196.87,Cash,Online,Stephanie Drake
ORD00309,20-07-2024,Dr. Jenny Johnson,Nashville,East,Camera,Electronics,3,1548,10,4179.6,1094.19,Net Banking,Retail Store,Rachel Bailey
ORD00310,26-04-2024,Joyce Sutton,Portland,West,Smartwatch,Wearables,7,1657,20,9279.2,1890.84,Cash,Online,Dana Wu
ORD00311,19-11-2025,Brian Gonzalez,Sioux Falls,North,Printer,Office Equipment,10,2467,0,24670,10275.4,Debit Card,Retail Store,Allison Stewart
ORD00312,07-06-2025,Shelby Lopez,Hartford,South,Mouse,Accessories,3,1579,5,4500.15,1434.75,Cash,Retail Store,Courtney Long
ORD00313,11-12-2025,Benjamin Walters,Las Vegas,South,Smartphone,Electronics,3,2043,20,4903.2,123.87,Cash,Online,Jessica Murphy
ORD00314,18-11-2024,William Fisher,Memphis,North,Headphones,Accessories,5,624,5,2964,591.25,UPI,Online,Kelly Gomez
ORD00315,29-07-2025,Shannon Henderson,Birmingham,West,Headphones,Accessories,3,849,15,2164.95,442.26,Net Banking,Retail Store,Eric Hunter
ORD00316,25-03-2024,Carolyn Gonzalez,Oklahoma City,South,Smartphone,Electronics,8,2051,5,15587.6,4243.92,UPI,Online,Dominique Johnson
ORD00317,21-06-2024,Megan King,Fargo,West,Printer,Office Equipment,4,2252,10,8107.2,1394.56,Cash,Online,Natasha Livingston
ORD00318,10-01-2025,Melinda Colon,Chicago,North,Smartwatch,Wearables,2,1147,20,1835.2,262.64,Net Banking,Online,Ricky Woods
ORD00319,03-02-2024,Patty Brandt,Phoenix,East,Smartphone,Electronics,2,1063,10,1913.4,505.06,Credit Card,Retail Store,Steven Smith
ORD00320,06-12-2025,Michael Estrada,Tucson,West,Mouse,Accessories,4,909,20,2908.8,590.28,Debit Card,Online,Brian Douglas
ORD00321,25-12-2024,Suzanne Hughes,Tulsa,South,Monitor,Electronics,4,293,20,937.6,137.04,UPI,Retail Store,Anthony Cook
ORD00322,26-11-2025,Daniel Nunez,Savannah,South,Printer,Office Equipment,10,1145,20,9160,529,Net Banking,Online,Aaron Gray
ORD00323,29-05-2024,Rebecca Cox,Charleston,South,Printer,Office Equipment,3,593,5,1690.05,395.22,Net Banking,Retail Store,John Mcmillan
ORD00324,19-01-2025,Timothy Powell,Louisville,North,Keyboard,Accessories,10,1150,15,9775,2150.5,Net Banking,Retail Store,Tyler Lee
ORD00325,18-08-2025,Nancy Alvarez,Denver,North,Tablet,Electronics,8,2049,10,14752.8,5727.04,Net Banking,Retail Store,Kimberly Brown
ORD00326,15-03-2025,Casey Gibbs,New York,West,Mouse,Accessories,9,1679,5,14355.45,2928.33,UPI,Retail Store,Michael Hays
ORD00327,13-05-2024,Sarah Barnett,Little Rock,West,Printer,Office Equipment,6,2291,20,10996.8,1490.94,UPI,Online,Kelsey Graham
ORD00328,07-05-2024,Matthew Henderson,Baton Rouge,South,Laptop,Electronics,2,1932,0,3864,840.96,Net Banking,Retail Store,James Wilkerson
ORD00329,27-10-2025,Keith Mckay,Boston,East,Laptop,Electronics,7,878,5,5838.7,1994.58,Credit Card,Retail Store,Samuel Randolph
ORD00330,23-02-2024,Richard Rodriguez,Philadelphia,East,Printer,Office Equipment,2,1573,5,2988.7,946.68,Debit Card,Retail Store,Vanessa Lee
ORD00331,03-05-2025,Michaela Copeland,Detroit,South,Mouse,Accessories,2,54,5,102.6,41.1,Cash,Retail Store,Thomas Blair
ORD00332,08-03-2025,Brandon Hudson,Denver,West,Laptop,Electronics,1,1457,0,1457,402.85,Credit Card,Online,Andrew Crawford
ORD00333,16-11-2024,Robert Dixon,Mobile,East,Smartphone,Electronics,2,469,0,938,335.9,Debit Card,Retail Store,Mr. Mark Mejia PhD
ORD00334,30-07-2025,Richard Hurst,Milwaukee,South,Keyboard,Accessories,3,330,20,792,245.4,Net Banking,Retail Store,William Swanson
ORD00335,04-12-2025,Connie Stone,Jackson,South,Monitor,Electronics,3,1736,20,4166.4,726.03,Credit Card,Online,Adrienne Kelly DDS
ORD00336,25-12-2024,Kelly Richards,Salt Lake City,East,Keyboard,Accessories,2,2464,15,4188.8,291.68,Debit Card,Online,Johnathan Jackson
ORD00337,07-09-2025,Natalie Cline,Boise,East,Printer,Office Equipment,2,1066,20,1705.6,213.2,Credit Card,Retail Store,Justin Vargas
ORD00338,05-02-2025,Joseph Proctor,Knoxville,North,Monitor,Electronics,9,2137,5,18271.35,6272.19,Debit Card,Retail Store,Jeffrey Sullivan
ORD00339,15-10-2025,Tina Hart,Washington,North,Smartphone,Electronics,2,1037,15,1762.9,314.24,UPI,Retail Store,Sarah Torres PhD
ORD00340,09-01-2025,Victoria Alexander,Austin,South,Keyboard,Accessories,7,2378,15,14149.1,2720.13,Net Banking,Online,Laura Schmidt
ORD00341,25-09-2024,Timothy Collins,Cleveland,North,Laptop,Electronics,10,326,0,3260,1291.2,Net Banking,Retail Store,Marie Vega
ORD00342,25-03-2024,Jason Lewis,Columbus,South,Camera,Electronics,7,1784,15,10614.8,1746.64,UPI,Online,Jesse Jordan
ORD00343,08-06-2024,Bryan Rodriguez,Chattanooga,West,Printer,Office Equipment,2,2144,5,4073.6,1140.18,Cash,Online,David Reese
ORD00344,07-09-2024,Courtney White,Miami,West,Printer,Office Equipment,7,1027,0,7189,3080.07,Credit Card,Retail Store,Ronnie Mora
ORD00345,13-11-2025,Susan Bishop,Corpus Christi,South,Smartwatch,Wearables,10,275,10,2475,452.6,Credit Card,Online,Norma Pruitt
ORD00346,21-12-2024,Rachel Yoder,Spokane,East,Keyboard,Accessories,1,721,15,612.85,122.03,Debit Card,Retail Store,Chad Martinez
ORD00347,09-12-2024,Rachel Ewing,Atlanta,East,Keyboard,Accessories,5,533,0,2665,661.5,Cash,Online,Kevin Chen
ORD00348,11-04-2025,Jordan Fisher,Indianapolis,North,Printer,Office Equipment,10,365,15,3102.5,628.9,Net Banking,Online,Steven Ferguson
ORD00349,10-08-2025,Joseph Kelly,Lubbock,North,Tablet,Electronics,3,1094,0,3282,923.79,Debit Card,Online,Catherine Hunter
ORD00350,28-04-2025,Annette Duncan,Fresno,South,Laptop,Electronics,1,1051,0,1051,377.32,Debit Card,Online,Mary Craig
ORD00351,11-09-2024,David Stewart,Oakland,East,Camera,Electronics,7,969,10,6104.7,1668.17,UPI,Online,Cody Bennett
ORD00352,20-11-2025,Hunter Roberts,Long Beach,South,Smartwatch,Wearables,6,539,20,2587.2,79.26,Debit Card,Online,Jonathan Andrade
